,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290
89,250.0,250.0,250.0,250.0,250.0,250.0,250.0,43.0,43.0,43.0,250.0,250.0,250.0,250.0,57.0,57.0,57.0,43.0,68.0,68.0,250.0,250.0,250.0,35.0,35.0,35.0,33.0,33.0,33.0,65.0,68.0,68.0,68.0,250.0,250.0,250.0,250.0,53.0,35.0,35.0,35.0,33.0,33.0,33.0,65.0,65.0,65.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,61.0,61.0,40.0,40.0,40.0,50.0,50.0,50.0,42.0,42.0,42.0,82.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,77.0,69.0,69.0,40.0,40.0,50.0,50.0,42.0,42.0,42.0,42.0,82.0,82.0,82.0,250.0,250.0,250.0,250.0,250.0,250.0,77.0,77.0,69.0,69.0,69.0,59.0,59.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,85.0,85.0,85.0,85.0,85.0,85.0,69.0,59.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,250.0,250.0,250.0,250.0,250.0,250.0,85.0,85.0,85.0,85.0,85.0,69.0,69.0,69.0,66.0,66.0,66.0,68.0,68.0,68.0,68.0,250.0,250.0,250.0,250.0,250.0,250.0,90.0,90.0,91.0,91.0,91.0,89.0,89.0,89.0,76.0,76.0,66.0,68.0,68.0,68.0,250.0,250.0,250.0,250.0,88.0,87.0,87.0,87.0,86.0,86.0,89.0,85.0,76.0,76.0,76.0,71.0,71.0,71.0,250.0,250.0,250.0,91.0,91.0,100.0,100.0,100.0,100.0,100.0,85.0,85.0,72.0,76.0,76.0,250.0,250.0,250.0,250.0,250.0,91.0,91.0,91.0,100.0,100.0,100.0,81.0,81.0,72.0,72.0,82.0,76.0,76.0,250.0,250.0,91.0,93.0,100.0,100.0,100.0,100.0,100.0,62.0,62.0,82.0,82.0,89.0,80.0,93.0,100.0,92.0,92.0,92.0,83.0,83.0,62.0,82.0,82.0,100.0,87.0,100.0,100.0,84.0,84.0,84.0,100.0,100.0,84.0,84.0,87.0,89.0,89.0,85.0,85.0,88.0,88.0,81.0,81.0,89.0,89.0,100.0,85.0,85.0,250.0,250.0,250.0,100.0,100.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0
90,250.0,250.0,250.0,57.0,250.0,250.0,250.0,43.0,53.0,48.0,250.0,250.0,250.0,250.0,250.0,65.0,55.0,40.0,46.0,250.0,250.0,250.0,250.0,44.0,250.0,250.0,250.0,250.0,250.0,250.0,46.0,53.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,30.0,250.0,250.0,250.0,250.0,250.0,250.0,62.0,235.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,53.0,250.0,250.0,250.0,250.0,250.0,250.0,62.0,54.0,79.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,69.0,61.0,250.0,250.0,250.0,250.0,250.0,250.0,79.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,250.0,250.0,250.0,250.0,71.0,67.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,235.0,235.0,250.0,250.0,250.0,75.0,250.0,235.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,83.0,235.0,250.0,72.0,100.0,250.0,235.0,250.0,250.0,76.0,72.0,250.0,66.0,30.0,250.0,250.0,250.0,28.0,61.0,250.0,250.0,74.0,235.0,100.0,85.0,100.0,250.0,80.0,80.0,70.0,250.0,72.0,100.0,75.0,69.0,54.0,55.0,250.0,58.0,73.0,250.0,250.0,74.0,100.0,250.0,74.0,63.0,250.0,250.0,250.0,83.0,75.0,100.0,62.0,55.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,77.0,70.0,100.0,30.0,62.0,63.0,250.0,250.0,67.0,77.0,250.0,85.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,30.0,80.0,75.0,100.0,79.0,72.0,77.0,250.0,250.0,250.0,250.0,250.0,250.0,72.0,100.0,45.0,66.0,73.0,100.0,75.0,250.0,250.0,250.0,250.0,67.0,72.0,70.0,72.0,100.0,88.0,250.0,250.0,250.0,76.0,100.0,100.0,82.0,100.0,100.0,250.0,68.0,69.0,250.0,76.0,78.0,100.0,83.0,100.0,70.0,65.0,69.0,89.0,78.0,79.0,85.0,64.0,65.0,100.0,100.0,100.0,100.0,250.0,69.0,64.0,100.0,100.0,100.0,100.0,79.0,100.0,100.0,100.0,100.0,100.0
91,77.0,77.0,74.0,56.0,94.0,74.0,100.0,58.0,48.0,48.0,50.0,75.0,73.0,79.0,96.0,58.0,58.0,50.0,50.0,68.0,68.0,68.0,100.0,33.0,33.0,33.0,31.0,31.0,28.0,28.0,28.0,100.0,70.0,70.0,70.0,70.0,100.0,36.0,36.0,95.0,31.0,31.0,31.0,31.0,28.0,62.0,62.0,62.0,70.0,70.0,70.0,86.0,68.0,100.0,100.0,70.0,70.0,85.0,38.0,38.0,38.0,38.0,38.0,100.0,51.0,51.0,51.0,62.0,100.0,88.0,88.0,68.0,87.0,71.0,70.0,87.0,87.0,63.0,37.0,38.0,38.0,90.0,100.0,64.0,61.0,61.0,81.0,250.0,250.0,250.0,250.0,250.0,250.0,78.0,100.0,100.0,100.0,67.0,63.0,63.0,63.0,45.0,45.0,45.0,45.0,45.0,80.0,80.0,250.0,250.0,250.0,250.0,250.0,250.0,84.0,100.0,100.0,100.0,100.0,100.0,75.0,75.0,84.0,68.0,68.0,63.0,63.0,63.0,100.0,62.0,62.0,62.0,62.0,81.0,80.0,84.0,100.0,100.0,93.0,81.0,100.0,100.0,100.0,68.0,68.0,68.0,68.0,68.0,48.0,48.0,48.0,48.0,62.0,250.0,100.0,100.0,80.0,100.0,93.0,93.0,93.0,100.0,84.0,84.0,75.0,75.0,87.0,45.0,45.0,45.0,79.0,79.0,75.0,75.0,73.0,100.0,94.0,100.0,100.0,100.0,81.0,66.0,66.0,100.0,75.0,45.0,45.0,67.0,90.0,82.0,73.0,75.0,86.0,100.0,100.0,100.0,85.0,85.0,81.0,94.0,94.0,72.0,72.0,72.0,76.0,76.0,76.0,76.0,100.0,97.0,100.0,100.0,85.0,85.0,85.0,63.0,90.0,63.0,63.0,100.0,82.0,100.0,80.0,100.0,93.0,100.0,100.0,87.0,100.0,90.0,90.0,71.0,74.0,74.0,74.0,74.0,81.0,100.0,87.0,87.0,100.0,100.0,100.0,77.0,71.0,74.0,74.0,87.0,100.0,100.0,100.0,93.0,93.0,100.0,100.0,100.0,87.0,87.0,100.0,100.0,83.0,83.0,100.0,100.0,100.0,77.0,77.0,83.0,83.0,100.0,100.0,100.0,77.0,90.0,90.0,89.0,100.0,100.0,75.0,75.0,90.0,90.0,89.0,89.0,86.0,92.0,100.0,100.0,89.0,100.0,100.0
92,74.0,78.0,72.0,35.0,73.0,70.0,75.0,45.0,20.0,20.0,44.0,76.0,78.0,75.0,33.0,40.0,45.0,19.0,21.0,45.0,75.0,78.0,75.0,52.0,32.0,31.0,43.0,32.0,32.0,21.0,18.0,35.0,100.0,75.0,73.0,73.0,72.0,52.0,37.0,38.0,31.0,43.0,46.0,56.0,37.0,27.0,58.0,100.0,100.0,72.0,68.0,78.0,78.0,76.0,85.0,100.0,62.0,42.0,50.0,38.0,44.0,54.0,53.0,31.0,22.0,58.0,58.0,100.0,81.0,78.0,77.0,70.0,78.0,76.0,100.0,65.0,42.0,50.0,58.0,56.0,52.0,44.0,22.0,22.0,37.0,100.0,100.0,100.0,100.0,77.0,70.0,78.0,82.0,79.0,81.0,100.0,100.0,65.0,77.0,100.0,63.0,53.0,40.0,22.0,31.0,57.0,57.0,100.0,100.0,100.0,79.0,79.0,80.0,82.0,77.0,82.0,100.0,100.0,100.0,86.0,65.0,68.0,52.0,32.0,40.0,28.0,25.0,50.0,56.0,58.0,100.0,100.0,100.0,100.0,80.0,78.0,88.0,82.0,100.0,100.0,86.0,84.0,100.0,66.0,32.0,40.0,25.0,25.0,50.0,60.0,61.0,100.0,100.0,87.0,87.0,76.0,63.0,88.0,100.0,100.0,100.0,84.0,100.0,88.0,66.0,36.0,31.0,27.0,49.0,80.0,80.0,61.0,100.0,100.0,84.0,100.0,100.0,100.0,86.0,85.0,88.0,88.0,81.0,58.0,54.0,54.0,57.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,91.0,83.0,88.0,88.0,88.0,100.0,57.0,59.0,67.0,86.0,100.0,100.0,100.0,100.0,78.0,100.0,100.0,100.0,84.0,88.0,87.0,100.0,100.0,56.0,54.0,67.0,86.0,89.0,100.0,100.0,100.0,100.0,83.0,84.0,86.0,88.0,100.0,63.0,65.0,100.0,68.0,93.0,84.0,84.0,83.0,100.0,100.0,100.0,100.0,75.0,65.0,100.0,91.0,83.0,85.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,100.0,80.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.0,100.0,87.0,100.0,86.0,100.0,87.0,100.0,86.0,87.0,100.0,100.0,100.0,85.0,85.0,85.0,91.0,91.0,100.0,80.0
93,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,88.0,88.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,88.0,88.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
94,61.0,59.0,59.0,67.0,67.0,71.0,71.0,51.0,51.0,67.0,67.0,75.0,62.0,63.0,64.0,64.0,63.0,43.0,43.0,100.0,75.0,62.0,62.0,31.0,59.0,59.0,66.0,100.0,100.0,66.0,43.0,100.0,64.0,64.0,49.0,49.0,65.0,31.0,31.0,59.0,100.0,100.0,100.0,100.0,66.0,70.0,70.0,74.0,74.0,65.0,64.0,64.0,66.0,65.0,62.0,100.0,100.0,76.0,76.0,35.0,100.0,100.0,67.0,67.0,67.0,73.0,73.0,70.0,65.0,64.0,64.0,66.0,58.0,58.0,56.0,56.0,76.0,76.0,35.0,35.0,35.0,69.0,69.0,69.0,100.0,73.0,70.0,65.0,65.0,64.0,64.0,63.0,63.0,63.0,100.0,56.0,56.0,100.0,41.0,41.0,37.0,70.0,70.0,100.0,69.0,100.0,71.0,71.0,69.0,69.0,68.0,64.0,64.0,59.0,63.0,100.0,100.0,100.0,100.0,78.0,79.0,100.0,100.0,67.0,70.0,100.0,100.0,100.0,100.0,74.0,74.0,70.0,68.0,64.0,64.0,59.0,100.0,100.0,74.0,75.0,75.0,73.0,77.0,100.0,67.0,100.0,100.0,100.0,100.0,100.0,75.0,74.0,70.0,69.0,69.0,60.0,60.0,81.0,77.0,77.0,79.0,75.0,73.0,77.0,73.0,73.0,100.0,100.0,100.0,81.0,100.0,75.0,72.0,72.0,68.0,80.0,77.0,77.0,79.0,79.0,81.0,81.0,78.0,100.0,100.0,42.0,100.0,81.0,71.0,71.0,72.0,66.0,80.0,78.0,81.0,81.0,78.0,100.0,76.0,76.0,100.0,100.0,42.0,77.0,77.0,74.0,74.0,72.0,65.0,78.0,78.0,82.0,77.0,77.0,79.0,76.0,76.0,100.0,46.0,46.0,76.0,69.0,69.0,67.0,76.0,80.0,80.0,76.0,77.0,79.0,76.0,72.0,72.0,46.0,77.0,77.0,69.0,80.0,80.0,76.0,79.0,74.0,74.0,81.0,78.0,78.0,77.0,77.0,77.0,100.0,75.0,79.0,79.0,75.0,78.0,77.0,75.0,79.0,100.0,81.0,82.0,75.0,79.0,75.0,80.0,81.0,79.0,81.0,80.0,80.0,76.0,74.0,81.0,83.0,100.0,83.0,100.0,75.0,79.0,83.0,77.0,81.0,85.0,81.0,75.0,76.0,100.0,79.0,81.0,100.0,79.0
95,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,41.0,41.0,58.0,58.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,66.0,66.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,58.0,250.0,250.0,250.0,250.0,250.0,250.0,66.0,70.0,70.0,70.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,40.0,250.0,69.0,73.0,73.0,71.0,70.0,70.0,64.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,40.0,40.0,58.0,250.0,40.0,72.0,72.0,73.0,73.0,71.0,64.0,64.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,61.0,61.0,58.0,40.0,58.0,56.0,56.0,63.0,72.0,73.0,70.0,70.0,64.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,66.0,66.0,58.0,58.0,46.0,46.0,59.0,56.0,63.0,67.0,67.0,72.0,70.0,64.0,250.0,250.0,250.0,69.0,69.0,63.0,63.0,66.0,66.0,61.0,61.0,63.0,59.0,59.0,65.0,65.0,67.0,73.0,72.0,250.0,250.0,250.0,250.0,63.0,66.0,66.0,66.0,66.0,68.0,63.0,59.0,66.0,66.0,75.0,67.0,73.0,250.0,250.0,250.0,250.0,250.0,68.0,68.0,68.0,66.0,68.0,56.0,56.0,73.0,66.0,75.0,78.0,78.0,250.0,250.0,250.0,250.0,75.0,75.0,68.0,68.0,100.0,100.0,54.0,79.0,73.0,72.0,72.0,250.0,250.0,250.0,54.0,75.0,64.0,64.0,73.0,73.0,50.0,54.0,79.0,68.0,250.0,250.0,54.0,52.0,56.0,76.0,75.0,73.0,50.0,79.0,250.0,250.0,250.0,250.0,76.0,53.0,50.0,72.0,79.0,250.0,250.0,250.0,71.0,71.0,73.0,53.0,53.0,72.0,250.0,250.0,250.0,250.0,250.0,52.0,74.0,250.0,250.0,250.0,250.0,250.0,56.0,250.0,250.0,250.0,250.0,250.0,72.0,56.0,250.0,250.0,250.0,250.0,250.0,250.0
96,75.0,75.0,75.0,26.0,75.0,75.0,84.0,26.0,26.0,26.0,82.0,82.0,82.0,100.0,25.0,25.0,51.0,51.0,51.0,47.0,47.0,78.0,78.0,25.0,25.0,23.0,23.0,30.0,30.0,51.0,47.0,47.0,47.0,78.0,78.0,78.0,82.0,28.0,28.0,25.0,23.0,23.0,30.0,30.0,30.0,41.0,41.0,41.0,80.0,80.0,82.0,82.0,82.0,76.0,100.0,63.0,28.0,28.0,28.0,32.0,32.0,46.0,46.0,29.0,29.0,29.0,61.0,61.0,80.0,82.0,82.0,82.0,76.0,76.0,74.0,48.0,48.0,47.0,47.0,40.0,40.0,46.0,29.0,29.0,29.0,61.0,61.0,61.0,81.0,81.0,80.0,80.0,80.0,86.0,80.0,74.0,48.0,48.0,47.0,47.0,40.0,40.0,40.0,32.0,32.0,50.0,50.0,50.0,69.0,69.0,84.0,84.0,80.0,86.0,86.0,80.0,80.0,70.0,70.0,70.0,62.0,62.0,37.0,37.0,69.0,69.0,69.0,32.0,50.0,50.0,69.0,69.0,84.0,84.0,84.0,64.0,83.0,83.0,71.0,71.0,72.0,72.0,62.0,37.0,37.0,69.0,69.0,69.0,32.0,32.0,69.0,69.0,69.0,88.0,88.0,78.0,78.0,87.0,83.0,71.0,71.0,72.0,72.0,53.0,53.0,53.0,31.0,31.0,46.0,46.0,46.0,72.0,72.0,81.0,88.0,87.0,87.0,88.0,88.0,100.0,100.0,100.0,100.0,48.0,48.0,31.0,46.0,46.0,46.0,72.0,72.0,81.0,88.0,85.0,84.0,86.0,100.0,100.0,100.0,100.0,48.0,48.0,48.0,54.0,54.0,85.0,85.0,85.0,78.0,88.0,84.0,84.0,86.0,100.0,100.0,73.0,57.0,52.0,52.0,46.0,63.0,80.0,78.0,79.0,84.0,86.0,87.0,87.0,100.0,100.0,66.0,66.0,61.0,61.0,63.0,63.0,80.0,84.0,84.0,100.0,100.0,69.0,69.0,66.0,64.0,61.0,84.0,84.0,100.0,100.0,90.0,100.0,90.0,87.0,87.0,89.0,86.0,86.0,100.0,100.0,91.0,91.0,90.0,90.0,87.0,100.0,100.0,87.0,87.0,91.0,89.0,87.0,86.0,87.0,89.0,89.0,100.0,100.0,100.0,100.0,86.0,100.0,89.0,100.0,100.0,86.0,100.0,100.0,86.0,85.0,85.0
97,250.0,250.0,250.0,75.0,250.0,250.0,250.0,51.0,48.0,75.0,250.0,250.0,250.0,250.0,35.0,68.0,53.0,55.0,250.0,250.0,250.0,250.0,250.0,250.0,57.0,62.0,59.0,68.0,53.0,56.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,75.0,67.0,63.0,63.0,59.0,52.0,55.0,54.0,54.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,72.0,250.0,250.0,67.0,67.0,250.0,72.0,58.0,64.0,62.0,62.0,250.0,87.0,250.0,250.0,82.0,250.0,250.0,74.0,250.0,250.0,250.0,63.0,54.0,67.0,59.0,58.0,64.0,64.0,81.0,75.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,67.0,59.0,62.0,62.0,61.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,67.0,55.0,250.0,58.0,250.0,66.0,250.0,250.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,235.0,250.0,250.0,250.0,250.0,74.0,250.0,250.0,61.0,250.0,66.0,250.0,87.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0,81.0,81.0,76.0,100.0,250.0,250.0,250.0,250.0,64.0,85.0,78.0,71.0,84.0,84.0,85.0,250.0,250.0,250.0,100.0,80.0,100.0,100.0,250.0,250.0,250.0,250.0,64.0,85.0,66.0,84.0,73.0,76.0,85.0,250.0,100.0,76.0,76.0,100.0,78.0,85.0,85.0,100.0,66.0,250.0,250.0,250.0,250.0,76.0,76.0,75.0,250.0,73.0,76.0,76.0,83.0,250.0,77.0,100.0,100.0,66.0,250.0,250.0,250.0,78.0,76.0,250.0,74.0,76.0,250.0,250.0,83.0,83.0,100.0,73.0,79.0,80.0,83.0,250.0,74.0,250.0,250.0,73.0,85.0,70.0,70.0,91.0,75.0,77.0,100.0,80.0,100.0,85.0,83.0,100.0,80.0,250.0,77.0,69.0,100.0,100.0,75.0,100.0,100.0,100.0,77.0,250.0,90.0,100.0,100.0,100.0,68.0,89.0,91.0,90.0,250.0,250.0,250.0,87.0,89.0,250.0,250.0,250.0,250.0,250.0,87.0,74.0,80.0,92.0,250.0,250.0,92.0,250.0
98,100.0,49.0,84.0,49.0,49.0,100.0,100.0,51.0,55.0,55.0,55.0,100.0,100.0,100.0,51.0,51.0,51.0,51.0,55.0,48.0,48.0,100.0,100.0,30.0,30.0,29.0,29.0,29.0,29.0,43.0,43.0,43.0,43.0,48.0,91.0,91.0,91.0,30.0,30.0,30.0,29.0,29.0,29.0,29.0,43.0,43.0,43.0,43.0,84.0,84.0,84.0,84.0,84.0,82.0,82.0,37.0,37.0,37.0,37.0,47.0,47.0,47.0,43.0,43.0,43.0,43.0,85.0,85.0,85.0,84.0,84.0,82.0,82.0,82.0,37.0,37.0,37.0,47.0,47.0,47.0,47.0,43.0,43.0,43.0,43.0,85.0,85.0,85.0,85.0,84.0,84.0,84.0,84.0,84.0,82.0,71.0,71.0,71.0,59.0,59.0,59.0,59.0,38.0,38.0,38.0,68.0,68.0,68.0,85.0,85.0,84.0,84.0,84.0,84.0,100.0,82.0,82.0,82.0,71.0,70.0,70.0,59.0,59.0,37.0,37.0,38.0,38.0,47.0,47.0,68.0,68.0,87.0,86.0,86.0,86.0,86.0,85.0,87.0,83.0,83.0,85.0,78.0,78.0,78.0,62.0,62.0,62.0,62.0,47.0,47.0,47.0,87.0,87.0,87.0,87.0,100.0,100.0,87.0,87.0,87.0,85.0,85.0,85.0,78.0,48.0,48.0,48.0,62.0,48.0,48.0,54.0,54.0,88.0,88.0,86.0,90.0,90.0,82.0,82.0,100.0,100.0,100.0,100.0,64.0,64.0,64.0,85.0,85.0,85.0,85.0,88.0,88.0,90.0,90.0,90.0,100.0,100.0,100.0,100.0,67.0,67.0,64.0,64.0,74.0,74.0,85.0,85.0,85.0,84.0,90.0,100.0,100.0,100.0,100.0,87.0,87.0,55.0,55.0,55.0,55.0,90.0,90.0,90.0,85.0,90.0,90.0,87.0,100.0,100.0,100.0,63.0,63.0,63.0,55.0,100.0,100.0,90.0,87.0,87.0,87.0,87.0,84.0,84.0,74.0,74.0,74.0,86.0,87.0,87.0,87.0,87.0,82.0,82.0,82.0,87.0,87.0,86.0,100.0,100.0,92.0,92.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,90.0,90.0,89.0,89.0,100.0,100.0,91.0,100.0,100.0,89.0,89.0,100.0,91.0,91.0,91.0,100.0,100.0,88.0,88.0,100.0,88.0
99,80.0,59.0,70.0,22.0,59.0,45.0,83.0,25.0,0.0,21.0,54.0,68.0,100.0,80.0,34.0,40.0,22.0,0.0,21.0,54.0,69.0,75.0,73.0,54.0,37.0,32.0,32.0,45.0,53.0,22.0,24.0,34.0,66.0,73.0,100.0,74.0,74.0,65.0,51.0,34.0,34.0,45.0,53.0,53.0,35.0,22.0,61.0,73.0,100.0,100.0,71.0,69.0,80.0,83.0,76.0,66.0,56.0,42.0,38.0,52.0,58.0,54.0,55.0,33.0,20.0,45.0,58.0,100.0,80.0,100.0,80.0,73.0,79.0,76.0,72.0,68.0,46.0,65.0,63.0,58.0,54.0,52.0,24.0,23.0,55.0,75.0,100.0,83.0,100.0,83.0,100.0,79.0,86.0,80.0,73.0,73.0,75.0,100.0,61.0,67.0,63.0,54.0,45.0,40.0,38.0,46.0,75.0,100.0,100.0,100.0,100.0,83.0,82.0,100.0,82.0,100.0,76.0,100.0,79.0,100.0,62.0,67.0,53.0,47.0,43.0,26.0,41.0,46.0,60.0,62.0,71.0,100.0,100.0,83.0,85.0,80.0,86.0,100.0,79.0,100.0,86.0,62.0,73.0,56.0,50.0,37.0,37.0,41.0,53.0,51.0,59.0,69.0,100.0,100.0,100.0,82.0,53.0,84.0,83.0,100.0,100.0,86.0,100.0,100.0,64.0,45.0,47.0,37.0,41.0,55.0,67.0,72.0,100.0,100.0,89.0,93.0,100.0,100.0,100.0,85.0,100.0,86.0,100.0,100.0,47.0,46.0,65.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,87.0,87.0,100.0,67.0,55.0,60.0,59.0,63.0,100.0,100.0,91.0,91.0,81.0,100.0,100.0,100.0,83.0,86.0,87.0,88.0,73.0,55.0,65.0,100.0,100.0,91.0,75.0,91.0,85.0,100.0,85.0,100.0,87.0,100.0,67.0,73.0,52.0,59.0,100.0,100.0,100.0,87.0,86.0,100.0,86.0,100.0,67.0,72.0,71.0,88.0,86.0,100.0,100.0,86.0,100.0,83.0,100.0,79.0,89.0,100.0,86.0,78.0,100.0,86.0,90.0,100.0,100.0,86.0,100.0,86.0,93.0,87.0,90.0,85.0,100.0,86.0,86.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,87.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,100.0,100.0
