,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
29,250.0,68.0,70.0,77.0,68.0,100.0,77.0,41.0,41.0,74.0,68.0,100.0,100.0,100.0,62.0,52.0,74.0,100.0,100.0,65.0,74.0,62.0,52.0,65.0,74.0,77.0
30,72.0,54.0,51.0,51.0,57.0,51.0,51.0,51.0,60.0,77.0,77.0,52.0,52.0,68.0,44.0,44.0,77.0,47.0,52.0,76.0,76.0,44.0,44.0,55.0,55.0,57.0
31,100.0,64.0,55.0,67.0,62.0,70.0,65.0,55.0,69.0,54.0,79.0,57.0,57.0,55.0,100.0,70.0,49.0,61.0,64.0,100.0,67.0,66.0,52.0,72.0,60.0,63.0
32,53.0,55.0,42.0,42.0,54.0,42.0,48.0,42.0,68.0,54.0,43.0,43.0,43.0,77.0,73.0,53.0,53.0,45.0,43.0,36.0,36.0,52.0,39.0,36.0,40.0,38.0
33,72.0,52.0,62.0,52.0,69.0,70.0,51.0,66.0,69.0,70.0,69.0,70.0,62.0,57.0,76.0,81.0,50.0,64.0,63.0,63.0,61.0,60.0,250.0,70.0,66.0,68.0
34,100.0,100.0,50.0,47.0,100.0,47.0,47.0,57.0,59.0,51.0,51.0,44.0,44.0,100.0,64.0,100.0,41.0,42.0,42.0,100.0,54.0,100.0,41.0,54.0,54.0,46.0
35,68.0,69.0,53.0,45.0,70.0,53.0,45.0,62.0,62.0,75.0,70.0,70.0,62.0,58.0,250.0,250.0,67.0,52.0,57.0,65.0,77.0,71.0,47.0,65.0,53.0,67.0
36,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,94.0,89.0,250.0,250.0,94.0,94.0,250.0,95.0,95.0,250.0,91.0,250.0,250.0,100.0,100.0,100.0,86.0,94.0
37,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
38,79.0,81.0,71.0,81.0,100.0,71.0,68.0,50.0,50.0,72.0,76.0,55.0,55.0,82.0,100.0,75.0,75.0,68.0,50.0,71.0,77.0,77.0,56.0,71.0,72.0,71.0
39,77.0,71.0,73.0,53.0,80.0,73.0,67.0,67.0,64.0,76.0,76.0,76.0,76.0,71.0,64.0,67.0,67.0,69.0,76.0,73.0,69.0,69.0,67.0,37.0,37.0,40.0
40,100.0,61.0,62.0,63.0,67.0,58.0,46.0,67.0,68.0,56.0,76.0,71.0,65.0,84.0,71.0,70.0,42.0,63.0,64.0,81.0,66.0,71.0,53.0,57.0,66.0,57.0
41,60.0,60.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,100.0,100.0,100.0,100.0,100.0,250.0,250.0,250.0,100.0,100.0,250.0,250.0,250.0,39.0,250.0,250.0,250.0
42,73.0,75.0,66.0,74.0,76.0,55.0,75.0,66.0,69.0,250.0,250.0,55.0,55.0,64.0,69.0,250.0,100.0,47.0,67.0,76.0,76.0,63.0,49.0,73.0,72.0,55.0
43,80.0,71.0,60.0,60.0,82.0,82.0,64.0,82.0,82.0,84.0,64.0,64.0,79.0,79.0,100.0,100.0,60.0,60.0,64.0,60.0,60.0,100.0,100.0,60.0,69.0,70.0
44,73.0,75.0,73.0,67.0,69.0,70.0,64.0,66.0,63.0,52.0,60.0,69.0,64.0,64.0,73.0,78.0,61.0,61.0,52.0,73.0,68.0,61.0,61.0,66.0,66.0,70.0
45,74.0,74.0,68.0,68.0,80.0,72.0,82.0,71.0,67.0,100.0,53.0,72.0,82.0,82.0,71.0,82.0,100.0,53.0,54.0,63.0,69.0,100.0,47.0,66.0,77.0,65.0
46,75.0,67.0,57.0,67.0,65.0,65.0,51.0,72.0,73.0,73.0,73.0,70.0,70.0,51.0,75.0,70.0,70.0,73.0,52.0,69.0,75.0,75.0,70.0,69.0,69.0,79.0
47,77.0,67.0,67.0,67.0,73.0,67.0,65.0,68.0,49.0,78.0,73.0,67.0,55.0,100.0,75.0,58.0,78.0,82.0,49.0,63.0,73.0,48.0,58.0,55.0,64.0,76.0
48,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
49,100.0,75.0,66.0,70.0,72.0,72.0,77.0,70.0,73.0,75.0,68.0,76.0,70.0,77.0,68.0,65.0,100.0,68.0,69.0,73.0,250.0,250.0,75.0,73.0,71.0,73.0
50,100.0,100.0,100.0,100.0,77.0,77.0,62.0,62.0,49.0,100.0,77.0,77.0,64.0,58.0,100.0,82.0,82.0,45.0,45.0,100.0,58.0,58.0,82.0,100.0,58.0,59.0
51,100.0,86.0,84.0,84.0,70.0,100.0,71.0,83.0,89.0,250.0,79.0,79.0,73.0,89.0,80.0,80.0,250.0,75.0,250.0,100.0,100.0,86.0,85.0,100.0,84.0,100.0
52,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
53,64.0,53.0,47.0,47.0,59.0,47.0,47.0,51.0,61.0,77.0,77.0,56.0,63.0,54.0,71.0,70.0,69.0,36.0,36.0,49.0,78.0,40.0,40.0,49.0,49.0,44.0
54,66.0,85.0,66.0,55.0,100.0,66.0,51.0,53.0,53.0,60.0,69.0,48.0,48.0,80.0,100.0,74.0,53.0,53.0,57.0,65.0,100.0,100.0,48.0,65.0,56.0,68.0
55,58.0,43.0,43.0,43.0,50.0,50.0,50.0,63.0,63.0,77.0,77.0,50.0,50.0,50.0,65.0,63.0,63.0,37.0,37.0,71.0,71.0,71.0,63.0,38.0,71.0,38.0
56,57.0,57.0,59.0,74.0,84.0,59.0,76.0,51.0,70.0,66.0,64.0,64.0,65.0,63.0,250.0,250.0,66.0,59.0,60.0,69.0,79.0,56.0,38.0,44.0,54.0,66.0
57,75.0,75.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
58,75.0,57.0,67.0,66.0,76.0,76.0,65.0,69.0,68.0,68.0,73.0,64.0,56.0,72.0,74.0,73.0,69.0,56.0,63.0,70.0,77.0,73.0,69.0,70.0,70.0,71.0
59,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
60,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
61,76.0,71.0,63.0,71.0,100.0,67.0,67.0,51.0,72.0,70.0,76.0,76.0,63.0,51.0,86.0,69.0,69.0,42.0,76.0,61.0,72.0,72.0,47.0,64.0,67.0,70.0
62,76.0,54.0,67.0,60.0,58.0,49.0,40.0,40.0,59.0,78.0,76.0,46.0,49.0,52.0,74.0,74.0,76.0,76.0,49.0,60.0,75.0,75.0,74.0,42.0,32.0,43.0
63,100.0,100.0,46.0,100.0,56.0,65.0,54.0,61.0,69.0,45.0,54.0,56.0,54.0,64.0,76.0,38.0,38.0,53.0,54.0,71.0,82.0,58.0,54.0,60.0,53.0,67.0
64,100.0,100.0,100.0,100.0,34.0,34.0,41.0,57.0,57.0,34.0,34.0,100.0,100.0,58.0,100.0,48.0,33.0,33.0,33.0,38.0,100.0,100.0,48.0,38.0,36.0,36.0
65,250.0,250.0,64.0,250.0,250.0,64.0,100.0,73.0,78.0,64.0,250.0,74.0,250.0,250.0,250.0,250.0,64.0,74.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
66,86.0,86.0,76.0,48.0,51.0,76.0,48.0,48.0,48.0,51.0,51.0,49.0,49.0,49.0,60.0,71.0,71.0,71.0,49.0,49.0,49.0,68.0,71.0,49.0,49.0,42.0
67,69.0,53.0,39.0,39.0,79.0,52.0,66.0,48.0,61.0,67.0,53.0,53.0,66.0,48.0,67.0,67.0,66.0,57.0,57.0,65.0,69.0,72.0,72.0,65.0,75.0,51.0
68,62.0,62.0,58.0,50.0,57.0,48.0,48.0,56.0,56.0,52.0,52.0,48.0,48.0,56.0,48.0,40.0,52.0,48.0,48.0,53.0,50.0,48.0,40.0,50.0,50.0,48.0
69,86.0,100.0,76.0,40.0,76.0,76.0,40.0,40.0,62.0,68.0,76.0,76.0,39.0,39.0,65.0,62.0,100.0,100.0,72.0,73.0,73.0,68.0,70.0,71.0,68.0,69.0
70,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
71,50.0,50.0,73.0,73.0,75.0,75.0,48.0,48.0,57.0,75.0,75.0,75.0,48.0,48.0,57.0,57.0,77.0,77.0,77.0,64.0,64.0,60.0,60.0,63.0,63.0,38.0
72,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
73,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
74,250.0,250.0,250.0,65.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
75,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
76,250.0,250.0,85.0,250.0,85.0,85.0,250.0,77.0,77.0,83.0,81.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,87.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
77,76.0,100.0,69.0,71.0,250.0,77.0,82.0,82.0,60.0,250.0,250.0,250.0,74.0,83.0,83.0,88.0,88.0,71.0,100.0,100.0,77.0,77.0,84.0,88.0,88.0,250.0
78,87.0,84.0,84.0,84.0,100.0,100.0,100.0,75.0,75.0,100.0,74.0,74.0,67.0,67.0,80.0,100.0,100.0,74.0,74.0,82.0,80.0,80.0,80.0,75.0,74.0,75.0
79,71.0,62.0,69.0,62.0,100.0,69.0,73.0,68.0,68.0,100.0,100.0,70.0,76.0,72.0,71.0,71.0,100.0,75.0,66.0,81.0,76.0,72.0,58.0,68.0,76.0,68.0
80,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,63.0,49.0,56.0,100.0,100.0,56.0,48.0,48.0,49.0,49.0,100.0,45.0,44.0,44.0,100.0,45.0,45.0,57.0
81,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
82,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.0
83,83.0,75.0,51.0,63.0,74.0,74.0,51.0,67.0,67.0,52.0,71.0,61.0,70.0,67.0,61.0,48.0,48.0,61.0,57.0,57.0,60.0,60.0,46.0,67.0,55.0,61.0
84,250.0,250.0,79.0,100.0,78.0,79.0,100.0,100.0,250.0,250.0,78.0,250.0,250.0,250.0,100.0,100.0,76.0,76.0,250.0,250.0,100.0,100.0,250.0,250.0,250.0,250.0
85,76.0,76.0,76.0,76.0,74.0,74.0,61.0,61.0,76.0,80.0,74.0,74.0,61.0,61.0,250.0,82.0,82.0,73.0,73.0,250.0,250.0,250.0,250.0,250.0,250.0,87.0
86,91.0,91.0,80.0,85.0,79.0,79.0,84.0,82.0,76.0,86.0,84.0,82.0,82.0,82.0,77.0,77.0,58.0,58.0,67.0,100.0,75.0,70.0,70.0,75.0,83.0,76.0
87,69.0,76.0,72.0,76.0,72.0,72.0,86.0,86.0,86.0,72.0,72.0,91.0,86.0,86.0,79.0,72.0,72.0,72.0,91.0,80.0,80.0,72.0,72.0,80.0,74.0,80.0
88,100.0,64.0,100.0,64.0,82.0,69.0,64.0,71.0,64.0,58.0,75.0,69.0,72.0,66.0,87.0,100.0,61.0,75.0,63.0,74.0,76.0,73.0,62.0,70.0,66.0,71.0
89,73.0,73.0,100.0,44.0,100.0,41.0,41.0,73.0,43.0,100.0,100.0,41.0,41.0,41.0,100.0,100.0,100.0,41.0,41.0,62.0,100.0,100.0,100.0,62.0,62.0,100.0
90,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,250.0,250.0,250.0,250.0,250.0
91,73.0,84.0,82.0,84.0,82.0,82.0,82.0,82.0,82.0,100.0,79.0,79.0,88.0,82.0,100.0,100.0,48.0,79.0,79.0,82.0,100.0,65.0,65.0,82.0,100.0,82.0
92,100.0,100.0,82.0,58.0,64.0,64.0,57.0,57.0,71.0,80.0,100.0,53.0,53.0,57.0,81.0,41.0,64.0,100.0,53.0,51.0,83.0,81.0,41.0,51.0,83.0,100.0
93,88.0,58.0,53.0,53.0,55.0,61.0,53.0,53.0,59.0,57.0,61.0,61.0,54.0,54.0,61.0,57.0,57.0,52.0,55.0,63.0,61.0,61.0,49.0,63.0,55.0,55.0
94,68.0,73.0,73.0,73.0,77.0,77.0,77.0,44.0,44.0,70.0,45.0,45.0,57.0,57.0,64.0,70.0,70.0,45.0,45.0,45.0,64.0,64.0,64.0,58.0,250.0,43.0
95,80.0,74.0,74.0,74.0,72.0,61.0,61.0,70.0,70.0,69.0,71.0,74.0,66.0,65.0,82.0,82.0,82.0,50.0,66.0,69.0,69.0,82.0,82.0,69.0,69.0,76.0
96,85.0,76.0,72.0,56.0,64.0,60.0,80.0,66.0,67.0,76.0,76.0,74.0,63.0,71.0,72.0,65.0,52.0,63.0,64.0,81.0,100.0,72.0,57.0,58.0,55.0,58.0
97,64.0,64.0,62.0,66.0,64.0,62.0,62.0,54.0,54.0,59.0,57.0,57.0,54.0,54.0,59.0,59.0,59.0,57.0,57.0,54.0,59.0,59.0,59.0,52.0,52.0,53.0
98,100.0,77.0,78.0,61.0,71.0,71.0,52.0,54.0,67.0,73.0,54.0,61.0,54.0,62.0,58.0,49.0,62.0,54.0,61.0,59.0,58.0,58.0,41.0,51.0,46.0,51.0
99,86.0,57.0,43.0,57.0,43.0,43.0,50.0,50.0,52.0,55.0,55.0,54.0,54.0,52.0,58.0,58.0,47.0,54.0,54.0,58.0,59.0,59.0,43.0,49.0,49.0,49.0
100,74.0,74.0,86.0,86.0,86.0,86.0,100.0,100.0,75.0,63.0,84.0,86.0,100.0,100.0,87.0,63.0,63.0,84.0,84.0,79.0,78.0,73.0,100.0,76.0,100.0,93.0
101,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,76.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
102,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
103,100.0,73.0,100.0,80.0,89.0,78.0,75.0,59.0,67.0,80.0,89.0,100.0,68.0,100.0,86.0,100.0,77.0,56.0,81.0,100.0,86.0,87.0,80.0,69.0,81.0,69.0
104,81.0,82.0,100.0,100.0,60.0,60.0,83.0,83.0,73.0,60.0,81.0,66.0,100.0,73.0,100.0,100.0,100.0,100.0,100.0,43.0,43.0,43.0,100.0,100.0,100.0,41.0
105,84.0,83.0,52.0,58.0,70.0,70.0,57.0,58.0,61.0,80.0,58.0,59.0,65.0,58.0,59.0,77.0,77.0,58.0,62.0,57.0,80.0,64.0,48.0,72.0,58.0,66.0
106,64.0,64.0,56.0,56.0,48.0,57.0,57.0,59.0,59.0,47.0,59.0,59.0,61.0,61.0,52.0,52.0,45.0,45.0,58.0,53.0,49.0,49.0,49.0,51.0,48.0,48.0
107,63.0,63.0,100.0,82.0,100.0,100.0,82.0,82.0,75.0,70.0,100.0,100.0,83.0,100.0,100.0,70.0,70.0,75.0,82.0,69.0,100.0,100.0,70.0,69.0,57.0,56.0
108,75.0,70.0,62.0,64.0,71.0,68.0,55.0,69.0,69.0,67.0,71.0,69.0,69.0,70.0,56.0,62.0,63.0,63.0,61.0,66.0,59.0,59.0,59.0,66.0,48.0,62.0
109,100.0,64.0,56.0,56.0,66.0,66.0,56.0,55.0,65.0,80.0,75.0,60.0,60.0,71.0,69.0,69.0,69.0,75.0,50.0,47.0,73.0,69.0,69.0,47.0,47.0,49.0
110,100.0,100.0,61.0,67.0,76.0,70.0,57.0,66.0,70.0,65.0,68.0,69.0,100.0,77.0,77.0,74.0,74.0,63.0,63.0,100.0,63.0,77.0,55.0,76.0,63.0,76.0
111,60.0,58.0,55.0,44.0,41.0,45.0,55.0,55.0,58.0,66.0,52.0,45.0,45.0,52.0,62.0,66.0,66.0,41.0,41.0,63.0,63.0,64.0,64.0,63.0,63.0,68.0
112,74.0,74.0,79.0,75.0,78.0,55.0,70.0,65.0,100.0,58.0,78.0,68.0,64.0,70.0,57.0,65.0,63.0,61.0,63.0,77.0,57.0,54.0,65.0,60.0,52.0,64.0
113,51.0,58.0,46.0,46.0,56.0,40.0,46.0,46.0,63.0,56.0,56.0,50.0,50.0,50.0,56.0,47.0,47.0,47.0,50.0,63.0,63.0,42.0,47.0,63.0,63.0,47.0
114,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
115,81.0,76.0,81.0,100.0,94.0,100.0,100.0,100.0,91.0,250.0,250.0,250.0,100.0,100.0,76.0,250.0,250.0,250.0,250.0,100.0,73.0,250.0,250.0,100.0,73.0,100.0
116,58.0,58.0,46.0,51.0,53.0,53.0,53.0,51.0,63.0,42.0,53.0,53.0,53.0,60.0,100.0,76.0,42.0,45.0,50.0,52.0,76.0,100.0,43.0,46.0,43.0,46.0
117,87.0,100.0,45.0,45.0,54.0,54.0,61.0,53.0,67.0,77.0,63.0,63.0,61.0,69.0,69.0,39.0,39.0,58.0,62.0,59.0,59.0,48.0,42.0,71.0,42.0,53.0
118,59.0,59.0,41.0,41.0,41.0,41.0,41.0,41.0,56.0,68.0,41.0,41.0,41.0,59.0,53.0,53.0,35.0,35.0,35.0,58.0,53.0,53.0,53.0,53.0,55.0,100.0
119,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,63.0,250.0,250.0,250.0,35.0,250.0,32.0
120,72.0,47.0,46.0,46.0,49.0,44.0,66.0,66.0,66.0,50.0,66.0,66.0,66.0,66.0,42.0,42.0,42.0,42.0,66.0,38.0,46.0,46.0,46.0,37.0,37.0,41.0
121,81.0,75.0,64.0,73.0,73.0,71.0,70.0,60.0,64.0,53.0,44.0,44.0,70.0,60.0,54.0,37.0,61.0,38.0,57.0,79.0,56.0,70.0,57.0,55.0,43.0,48.0
122,50.0,49.0,49.0,49.0,42.0,42.0,41.0,41.0,68.0,48.0,45.0,49.0,49.0,55.0,51.0,40.0,40.0,45.0,49.0,55.0,55.0,52.0,48.0,35.0,35.0,66.0
123,56.0,64.0,68.0,64.0,71.0,61.0,61.0,67.0,66.0,250.0,250.0,250.0,57.0,57.0,250.0,250.0,250.0,250.0,250.0,62.0,62.0,53.0,250.0,31.0,47.0,31.0
124,81.0,81.0,250.0,72.0,250.0,250.0,250.0,51.0,66.0,74.0,42.0,71.0,49.0,69.0,72.0,54.0,41.0,42.0,63.0,63.0,73.0,63.0,54.0,50.0,73.0,50.0
125,76.0,77.0,59.0,59.0,66.0,59.0,60.0,60.0,59.0,60.0,56.0,56.0,44.0,44.0,36.0,36.0,54.0,54.0,54.0,51.0,39.0,39.0,36.0,51.0,39.0,48.0
126,74.0,74.0,250.0,250.0,73.0,250.0,250.0,60.0,100.0,250.0,68.0,68.0,61.0,100.0,250.0,250.0,250.0,250.0,58.0,59.0,250.0,250.0,250.0,40.0,49.0,40.0
127,47.0,63.0,63.0,63.0,40.0,53.0,53.0,53.0,63.0,50.0,40.0,53.0,39.0,39.0,37.0,43.0,43.0,43.0,43.0,37.0,37.0,36.0,36.0,32.0,32.0,32.0
128,63.0,67.0,52.0,60.0,52.0,58.0,71.0,65.0,62.0,47.0,47.0,47.0,58.0,71.0,27.0,32.0,33.0,65.0,47.0,67.0,54.0,43.0,54.0,35.0,35.0,40.0
129,47.0,44.0,44.0,44.0,39.0,42.0,42.0,44.0,52.0,38.0,39.0,42.0,42.0,42.0,38.0,38.0,38.0,41.0,41.0,41.0,41.0,100.0,100.0,100.0,29.0,100.0
130,71.0,71.0,67.0,71.0,56.0,45.0,38.0,63.0,62.0,64.0,34.0,34.0,38.0,62.0,72.0,43.0,58.0,58.0,40.0,66.0,66.0,35.0,43.0,34.0,66.0,34.0
