,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295
94,63.0,48.0,56.0,56.0,59.0,58.0,100.0,100.0,100.0,100.0,90.0,68.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,65.0,51.0,46.0,57.0,69.0,100.0,78.0,100.0,100.0,100.0,100.0,92.0,92.0,91.0,100.0,92.0,84.0,84.0,72.0,68.0,46.0,57.0,84.0,100.0,100.0,100.0,100.0,93.0,93.0,92.0,91.0,100.0,93.0,100.0,100.0,60.0,68.0,63.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,68.0,60.0,64.0,83.0,85.0,100.0,88.0,100.0,92.0,92.0,91.0,100.0,100.0,100.0,100.0,68.0,58.0,83.0,95.0,100.0,89.0,92.0,92.0,100.0,100.0,100.0,100.0,74.0,76.0,82.0,100.0,89.0,100.0,100.0,100.0,100.0,93.0,93.0,86.0,90.0,89.0,88.0,100.0,100.0,100.0,94.0,100.0,100.0,93.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,94.0,100.0,89.0,100.0,89.0,100.0,92.0,90.0,82.0,100.0,87.0,100.0,100.0,100.0,85.0,88.0,83.0,82.0,40.0,82.0,41.0,40.0,40.0,85.0,25.0,25.0,34.0,34.0,40.0,85.0,85.0,26.0,27.0,27.0,34.0,34.0,34.0,100.0,89.0,89.0,28.0,28.0,26.0,26.0,27.0,27.0,33.0,26.0,26.0,100.0,89.0,86.0,86.0,84.0,47.0,47.0,28.0,30.0,100.0,100.0,33.0,33.0,26.0,63.0,63.0,100.0,86.0,86.0,84.0,100.0,74.0,74.0,62.0,32.0,32.0,32.0,30.0,100.0,100.0,41.0,40.0,40.0,63.0,63.0,100.0,100.0,89.0,89.0,100.0,74.0,85.0,89.0,75.0,0.0,32.0,48.0,48.0,42.0,41.0,40.0,43.0,43.0,100.0,100.0,100.0,89.0,100.0,89.0,89.0,87.0,87.0,100.0,89.0,89.0,100.0,100.0,35.0,0.0,35.0,42.0,42.0,43.0,43.0,100.0,100.0,91.0,91.0,80.0,80.0,100.0,100.0,87.0,100.0,88.0,88.0,100.0,100.0,100.0,100.0,100.0,35.0,35.0,0.0,42.0,43.0,38.0,38.0,100.0,92.0,80.0,80.0,100.0,61.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,100.0,35.0,100.0,100.0,100.0,43.0,38.0
95,38.0,38.0,96.0,100.0,100.0,100.0,61.0,87.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,89.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,90.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
96,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,54.0,250.0,250.0,250.0,250.0,53.0,57.0,250.0,250.0,80.0,250.0,250.0,250.0,250.0,49.0,57.0,66.0,65.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,51.0,51.0,63.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,61.0,51.0,63.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,77.0,61.0,63.0,63.0,100.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,77.0,77.0,60.0,250.0,100.0,100.0,250.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,78.0,60.0,250.0,250.0,100.0,100.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,78.0,78.0,250.0,250.0,100.0,255.0,255.0,250.0,250.0,100.0,250.0,250.0,250.0,250.0,250.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
97,100.0,100.0,250.0,250.0,250.0,250.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,78.0,78.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,89.0,89.0,250.0,78.0,78.0,88.0,88.0,250.0,250.0,250.0,250.0,250.0,81.0,81.0,81.0,250.0,89.0,250.0,250.0,250.0,250.0,88.0,250.0,250.0,79.0,81.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,79.0,79.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,88.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,55.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,36.0,36.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,82.0,65.0,65.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
98,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,255.0,255.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,77.0,87.0,52.0,87.0,250.0,31.0,29.0,52.0,85.0,250.0,250.0,34.0,33.0,31.0,29.0,43.0,250.0,250.0,250.0,81.0,33.0,24.0,24.0,33.0,42.0,42.0,24.0,50.0,85.0,250.0,250.0,57.0,76.0,29.0,29.0,26.0,24.0,36.0,45.0,22.0,42.0,50.0,85.0,250.0,250.0,250.0,250.0,250.0,73.0,73.0,34.0,40.0,26.0,38.0,51.0,51.0,34.0,42.0,78.0,78.0,250.0,84.0,255.0,250.0,255.0,250.0,78.0,82.0,51.0,34.0,40.0,51.0,51.0,45.0,44.0,34.0,34.0,48.0,250.0,86.0,84.0,255.0,250.0,250.0,250.0,250.0,79.0,250.0,81.0,51.0,48.0,48.0,61.0,57.0,45.0,44.0,36.0,34.0,34.0,250.0,86.0,255.0,255.0,255.0,255.0,250.0,250.0,86.0,250.0,81.0,81.0,83.0,78.0,78.0,57.0,48.0,48.0,41.0,37.0,34.0,80.0,85.0,250.0,87.0,255.0,255.0,250.0,250.0,87.0,250.0,89.0,85.0,100.0,78.0,78.0,78.0,43.0,48.0,36.0,37.0,50.0,62.0,250.0,250.0,87.0,250.0,250.0,250.0,250.0,250.0,86.0,250.0,83.0,250.0,250.0,250.0,54.0,40.0,48.0,36.0
99,58.0,58.0,59.0,70.0,250.0,86.0,250.0,250.0,86.0,88.0,100.0,100.0,100.0,250.0,250.0,89.0,53.0,40.0,37.0,53.0,82.0,59.0,70.0,82.0,250.0,250.0,250.0,250.0,83.0,100.0,250.0,84.0,250.0,85.0,64.0,58.0,51.0,54.0,250.0,250.0,90.0,90.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,100.0,86.0,87.0,66.0,56.0,63.0,81.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,67.0,49.0,49.0,68.0,75.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,77.0,77.0,100.0,250.0,250.0,250.0,250.0,250.0,100.0,250.0,250.0,250.0,250.0,88.0,250.0,250.0,100.0,100.0,250.0,92.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,250.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0,93.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,72.0,75.0,250.0,75.0,250.0,51.0,250.0,250.0,250.0,250.0,250.0,47.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,47.0,47.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,70.0,59.0,59.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,80.0,250.0,70.0,70.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,75.0,250.0,250.0,250.0,68.0,68.0,68.0,250.0,250.0,81.0,81.0,68.0,68.0,250.0,250.0,250.0,250.0,250.0,250.0,75.0,250.0,67.0,67.0,67.0,67.0,250.0,250.0,250.0,250.0,100.0,81.0,81.0,78.0,52.0,52.0,250.0,250.0,250.0,250.0,72.0,72.0,250.0,250.0,66.0,65.0,65.0,65.0,250.0,250.0,250.0,100.0,85.0,78.0,78.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,66.0,66.0,66.0,66.0,69.0,250.0,250.0,250.0,84.0,85.0,85.0,81.0,81.0,81.0,250.0,250.0,250.0,250.0,250.0,69.0,69.0,69.0,66.0,250.0,250.0,69.0,250.0,250.0,250.0,250.0,89.0,83.0,83.0,81.0,69.0,69.0,250.0,250.0,250.0,250.0,250.0,61.0
100,61.0,61.0,67.0,67.0,67.0,250.0,250.0,83.0,83.0,83.0,73.0,73.0,69.0,69.0,250.0,250.0,53.0,53.0,53.0,250.0,250.0,250.0,67.0,250.0,250.0,83.0,83.0,83.0,73.0,73.0,73.0,250.0,250.0,250.0,57.0,57.0,57.0,250.0,250.0,250.0,68.0,68.0,80.0,89.0,89.0,89.0,85.0,85.0,85.0,81.0,250.0,250.0,57.0,57.0,57.0,250.0,250.0,250.0,68.0,89.0,89.0,89.0,85.0,85.0,85.0,81.0,81.0,81.0,250.0,250.0,250.0,61.0,61.0,76.0,76.0,84.0,84.0,84.0,85.0,85.0,85.0,80.0,80.0,250.0,61.0,76.0,84.0,84.0,84.0,85.0,85.0,85.0,80.0,80.0,80.0,82.0,82.0,82.0,75.0,75.0,76.0,76.0,76.0,57.0,100.0,100.0,82.0,82.0,75.0,75.0,76.0,76.0,100.0,100.0,75.0,75.0,75.0,75.0,75.0,100.0,100.0,77.0,77.0,77.0,88.0,88.0,100.0,100.0,89.0,76.0,76.0,76.0,76.0,89.0,89.0,73.0,100.0,76.0,250.0,100.0,80.0,250.0,250.0,42.0,100.0,80.0,81.0,54.0,250.0,250.0,250.0,250.0,60.0,100.0,82.0,70.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,83.0,79.0,62.0,61.0,45.0,45.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,87.0,81.0,85.0,85.0,74.0,69.0,44.0,250.0,250.0,250.0,250.0,250.0,250.0,34.0,64.0,100.0,88.0,84.0,77.0,100.0,84.0,85.0,90.0,100.0,69.0,47.0,44.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,73.0,83.0,84.0,81.0,85.0,83.0,83.0,82.0,74.0,88.0,100.0,64.0,61.0,81.0,61.0,65.0,63.0,59.0,49.0,250.0,250.0,100.0,83.0,84.0,84.0,84.0,83.0,83.0,100.0,100.0,100.0,100.0,100.0,100.0,78.0,100.0,66.0,66.0,55.0,32.0,52.0,250.0,250.0,100.0,100.0,100.0,100.0,100.0,83.0,90.0,88.0,100.0,100.0,100.0,90.0,100.0,100.0,66.0,59.0,250.0,250.0,54.0,65.0,72.0,71.0,100.0,100.0,91.0,100.0,100.0,100.0,88.0,100.0,100.0,100.0,100.0,86.0,75.0,58.0,61.0,56.0,250.0
101,250.0,58.0,56.0,65.0,100.0,100.0,91.0,100.0,100.0,100.0,90.0,100.0,84.0,86.0,89.0,100.0,66.0,56.0,48.0,56.0,74.0,77.0,85.0,90.0,100.0,86.0,87.0,91.0,90.0,89.0,84.0,100.0,100.0,100.0,69.0,56.0,48.0,65.0,100.0,100.0,92.0,100.0,100.0,88.0,100.0,91.0,100.0,89.0,100.0,86.0,100.0,75.0,54.0,71.0,67.0,100.0,91.0,100.0,92.0,81.0,88.0,100.0,100.0,86.0,87.0,88.0,100.0,66.0,54.0,70.0,72.0,100.0,91.0,83.0,87.0,88.0,91.0,85.0,100.0,100.0,100.0,66.0,65.0,71.0,90.0,85.0,88.0,86.0,100.0,100.0,90.0,100.0,73.0,80.0,77.0,87.0,84.0,100.0,88.0,100.0,90.0,100.0,89.0,92.0,100.0,82.0,100.0,87.0,90.0,100.0,100.0,100.0,87.0,88.0,100.0,90.0,100.0,100.0,90.0,88.0,87.0,100.0,100.0,90.0,100.0,100.0,82.0,100.0,100.0,89.0,100.0,100.0,89.0,88.0,100.0,90.0,81.0,81.0,250.0,250.0,75.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,85.0,85.0,85.0,250.0,77.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,85.0,85.0,85.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,85.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,79.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
102,250.0,250.0,250.0,250.0,250.0,250.0,79.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,76.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,76.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,65.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,100.0,78.0,67.0,67.0,80.0,100.0,49.0,37.0,33.0,61.0,100.0,82.0,76.0,32.0,50.0,43.0,29.0,29.0,39.0,70.0,82.0,100.0,34.0,35.0,44.0,24.0,44.0,40.0,52.0,21.0,61.0,70.0,81.0,100.0,78.0,80.0,68.0,46.0,35.0,30.0,58.0,53.0,62.0,28.0,21.0,61.0,68.0,100.0,100.0,79.0,85.0,82.0,83.0,87.0,75.0,58.0,46.0,43.0,34.0,68.0,56.0,60.0,36.0,28.0,52.0,69.0,100.0,82.0,100.0,82.0,82.0,85.0,81.0,79.0,58.0,54.0,60.0,67.0,55.0,72.0,60.0,36.0,30.0,57.0,100.0,82.0,82.0,100.0,82.0,81.0,86.0,100.0,100.0,82.0,79.0,75.0,78.0,100.0,100.0,66.0,61.0,72.0,46.0,43.0,49.0,71.0,77.0,100.0,100.0,83.0,100.0,81.0,100.0,100.0,100.0,82.0,81.0,89.0,100.0,81.0,72.0,66.0,61.0,45.0,34.0,46.0,52.0,51.0,77.0,100.0,82.0,100.0,81.0,100.0,100.0,100.0,87.0,82.0,100.0,100.0,90.0,100.0,72.0,55.0,46.0,62.0,46.0,55.0,60.0,51.0,69.0,81.0,100.0,100.0,79.0,70.0,85.0,82.0,100.0
103,100.0,100.0,90.0,100.0,73.0,61.0,51.0,43.0,64.0,55.0,60.0,62.0,76.0,93.0,82.0,100.0,100.0,100.0,88.0,81.0,86.0,89.0,85.0,77.0,74.0,57.0,68.0,64.0,100.0,100.0,100.0,100.0,86.0,89.0,100.0,100.0,83.0,255.0,100.0,80.0,59.0,59.0,66.0,68.0,81.0,100.0,85.0,86.0,79.0,100.0,100.0,83.0,80.0,255.0,255.0,100.0,74.0,42.0,76.0,86.0,87.0,85.0,83.0,87.0,85.0,100.0,83.0,83.0,83.0,100.0,78.0,78.0,62.0,68.0,83.0,87.0,80.0,100.0,80.0,80.0,100.0,100.0,86.0,78.0,74.0,68.0,83.0,100.0,80.0,255.0,87.0,100.0,100.0,86.0,86.0,83.0,100.0,100.0,86.0,100.0,96.0,100.0,100.0,86.0,86.0,100.0,100.0,85.0,100.0,100.0,100.0,85.0,100.0,85.0,100.0,92.0,100.0,100.0,84.0,100.0,84.0,89.0,92.0,100.0,83.0,84.0,89.0,83.0,100.0,100.0,82.0,250.0,50.0,250.0,49.0,250.0,250.0,250.0,51.0,51.0,49.0,250.0,250.0,250.0,250.0,45.0,54.0,36.0,51.0,51.0,250.0,250.0,250.0,250.0,43.0,40.0,51.0,40.0,40.0,36.0,36.0,40.0,250.0,250.0,250.0,250.0,250.0,250.0,61.0,65.0,65.0,51.0,66.0,41.0,52.0,52.0,66.0,66.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,61.0,61.0,61.0,66.0,54.0,250.0,250.0,59.0,59.0,66.0,67.0,63.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,54.0,54.0,54.0,250.0,250.0,58.0,58.0,58.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,59.0,59.0,58.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,81.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,81.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
104,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,69.0,69.0,69.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,69.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,69.0,69.0,250.0,250.0,250.0,250.0,250.0,250.0,64.0,61.0,61.0,63.0,64.0,63.0,68.0,74.0,63.0,63.0,60.0,250.0,250.0,66.0,66.0,66.0,63.0,63.0,63.0,250.0,250.0,250.0,250.0,250.0,73.0,73.0,70.0,66.0,63.0,63.0,65.0,250.0,250.0,69.0,69.0,250.0,250.0,250.0,74.0,73.0,70.0,68.0,68.0,70.0,70.0,70.0,70.0,75.0,250.0,64.0,70.0,75.0,250.0,250.0,250.0,74.0,69.0,69.0,69.0,69.0,73.0,77.0,70.0,70.0,75.0,78.0,64.0,68.0,250.0,70.0,75.0,75.0,62.0,64.0,64.0,69.0,250.0,250.0,73.0,73.0,77.0,77.0,78.0,78.0,78.0,80.0,65.0,64.0,68.0,250.0,250.0,67.0,72.0,72.0,65.0,72.0,72.0,250.0,250.0,73.0,73.0,79.0,78.0,78.0,78.0,81.0,81.0,65.0,65.0,66.0,66.0,66.0,69.0,69.0,73.0,73.0,72.0,72.0,250.0,82.0,82.0,81.0,81.0,79.0,81.0,78.0,81.0,250.0,64.0,67.0,67.0,66.0,69.0,72.0,69.0,73.0,73.0,41.0,34.0,34.0,47.0,47.0,50.0,84.0,79.0,81.0,81.0,83.0,65.0,65.0,71.0,69.0,66.0,69.0,69.0,72.0,41.0,44.0,44.0,42.0,47.0,47.0,55.0,50.0,84.0,84.0,84.0,67.0,71.0,71.0
