,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290
0,27.0,0.0,26.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,23.0,23.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,24.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,28.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,28.0,28.0,20.0,250.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,27.0,0.0,250.0,250.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,24.0,24.0,24.0,27.0,25.0,250.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,24.0,24.0,250.0,250.0,0.0,0.0,23.0,19.0,19.0,19.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,27.0,27.0,16.0,16.0,16.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,26.0,27.0,27.0,16.0,16.0,250.0,250.0,28.0,28.0,37.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,37.0,37.0,37.0,250.0,250.0,250.0,250.0,0.0,38.0,38.0,39.0,39.0,49.0,49.0,42.0,42.0,250.0,250.0,250.0,250.0,250.0,250.0,49.0,49.0,32.0,32.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,41.0,32.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,45.0,45.0,26.0,250.0,250.0,250.0,26.0,250.0,250.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,250.0,250.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,18.0,250.0,250.0,250.0,250.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,43.0,250.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,17.0,40.0,23.0,18.0,0.0,0.0,24.0,0.0,0.0,0.0,250.0,250.0,250.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,19.0,44.0,42.0,18.0,44.0,0.0,29.0,36.0,42.0,0.0,33.0,250.0,250.0,43.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,22.0,34.0,42.0,39.0,41.0,27.0,0.0,0.0,42.0,0.0,21.0,250.0,250.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,36.0,34.0,36.0,32.0,45.0,22.0,24.0,0.0,100.0,100.0,250.0,250.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,32.0,28.0,50.0,47.0,250.0,100.0,100.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,100.0,39.0,25.0,100.0,53.0,46.0,50.0,27.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,38.0,100.0,25.0,39.0,34.0,50.0,40.0,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,32.0,100.0,46.0,38.0,35.0,23.0,32.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,32.0,100.0,100.0,23.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.0,100.0,100.0,100.0,100.0,100.0,250.0,250.0,100.0,24.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,250.0,250.0,100.0,100.0,100.0,58.0,100.0,250.0,250.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.0
2,0.0,250.0,250.0,0.0,0.0,26.0,29.0,250.0,250.0,250.0,0.0,22.0,22.0,35.0,250.0,250.0,250.0,250.0,0.0,0.0,22.0,22.0,20.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,20.0,20.0,33.0,32.0,30.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,19.0,33.0,32.0,32.0,41.0,43.0,30.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,33.0,33.0,33.0,36.0,43.0,31.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,31.0,31.0,31.0,26.0,33.0,33.0,36.0,36.0,36.0,31.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,31.0,26.0,26.0,26.0,38.0,38.0,36.0,28.0,30.0,30.0,29.0,29.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,39.0,39.0,26.0,38.0,38.0,38.0,30.0,30.0,29.0,29.0,47.0,35.0,35.0,0.0,0.0,0.0,0.0,30.0,30.0,28.0,39.0,39.0,39.0,33.0,33.0,38.0,43.0,47.0,33.0,33.0,47.0,47.0,35.0,38.0,38.0,37.0,37.0,0.0,30.0,30.0,30.0,38.0,38.0,39.0,33.0,56.0,33.0,54.0,54.0,34.0,34.0,38.0,38.0,37.0,36.0,36.0,41.0,41.0,38.0,38.0,38.0,61.0,56.0,49.0,49.0,45.0,37.0,37.0,37.0,29.0,29.0,37.0,41.0,41.0,48.0,42.0,42.0,42.0,61.0,25.0,49.0,45.0,45.0,51.0,51.0,36.0,29.0,44.0,37.0,37.0,47.0,40.0,42.0,42.0,41.0,49.0,64.0,51.0,51.0,36.0,36.0,56.0,56.0,37.0,37.0,47.0,40.0,64.0,64.0,51.0,49.0,49.0,49.0,56.0,37.0,37.0,46.0,100.0,54.0,49.0,49.0,53.0,53.0,53.0,53.0,46.0,100.0,100.0,54.0,54.0,100.0,54.0,53.0,53.0,37.0,54.0,54.0,100.0,100.0,55.0,55.0,52.0,54.0,100.0,100.0,59.0,55.0,52.0,50.0,50.0,100.0,59.0,59.0,56.0,56.0,100.0,57.0,57.0,56.0,57.0,59.0
3,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,20.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,17.0,17.0,21.0,29.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,22.0,22.0,30.0,29.0,32.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,29.0,31.0,22.0,22.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,22.0,22.0,27.0,31.0,31.0,29.0,22.0,0.0,27.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,27.0,42.0,28.0,28.0,0.0,100.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,37.0,37.0,43.0,28.0,0.0,18.0,18.0,0.0,26.0,24.0,23.0,0.0,0.0,0.0,31.0,31.0,26.0,27.0,0.0,43.0,0.0,16.0,39.0,19.0,29.0,26.0,24.0,23.0,0.0,0.0,0.0,42.0,30.0,0.0,27.0,0.0,0.0,0.0,0.0,32.0,29.0,36.0,50.0,41.0,0.0,0.0,0.0,30.0,0.0,21.0,0.0,32.0,42.0,59.0,51.0,51.0,35.0,45.0,0.0,44.0,44.0,51.0,60.0,42.0,44.0,35.0,45.0,30.0,18.0,26.0,51.0,37.0,37.0,49.0,44.0,51.0,51.0,20.0,56.0,59.0,37.0,49.0,43.0,43.0,61.0,56.0,59.0,52.0,31.0,31.0,53.0,61.0,61.0,62.0,74.0,63.0,0.0,76.0,67.0,67.0,29.0,24.0,35.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,27.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,23.0,23.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,41.0,34.0,0.0,0.0,42.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,41.0,41.0,0.0,42.0,42.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,28.0,28.0,0.0,45.0,45.0,45.0,28.0,28.0,33.0,33.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,45.0,43.0,43.0,100.0,100.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,57.0,100.0,28.0,28.0,28.0,46.0,0.0,31.0,57.0,57.0,57.0,51.0,51.0,46.0,46.0,39.0,34.0,34.0,57.0,57.0,65.0,51.0,46.0,46.0,46.0,66.0,76.0,65.0,65.0,65.0,55.0,55.0,66.0,76.0,66.0,62.0,62.0,69.0,44.0,77.0,100.0,86.0,100.0,100.0,69.0,100.0,86.0,86.0,74.0,60.0,74.0
5,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,19.0,19.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,23.0,23.0,18.0,19.0,19.0,16.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,23.0,25.0,27.0,27.0,0.0,0.0,250.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,26.0,250.0,250.0,25.0,0.0,250.0,250.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,250.0,250.0,30.0,28.0,250.0,250.0,0.0,250.0,250.0,250.0,250.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,41.0,41.0,0.0,0.0,25.0,26.0,26.0,0.0,0.0,31.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,41.0,41.0,53.0,26.0,0.0,0.0,31.0,250.0,250.0,0.0,18.0,0.0,41.0,41.0,53.0,46.0,46.0,29.0,29.0,18.0,18.0,44.0,46.0,46.0,39.0,39.0,250.0,250.0,35.0,35.0,58.0,58.0,26.0,26.0,39.0,39.0,38.0,35.0,55.0,58.0,26.0,26.0,39.0,24.0,35.0,55.0,55.0,62.0,27.0,27.0,42.0,65.0,65.0,75.0,75.0,28.0,28.0,26.0,31.0,75.0,28.0,31.0,31.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,22.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,22.0,32.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,26.0,31.0,0.0,0.0,0.0,27.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,31.0,32.0,23.0,23.0,23.0,34.0,31.0,0.0,0.0,0.0,47.0,44.0,0.0,38.0,38.0,0.0,0.0,250.0,250.0,250.0,250.0,34.0,33.0,32.0,29.0,29.0,0.0,0.0,0.0,250.0,250.0,47.0,44.0,22.0,22.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,32.0,29.0,26.0,26.0,250.0,250.0,0.0,0.0,19.0,0.0,0.0,0.0,24.0,54.0,250.0,250.0,250.0,250.0,22.0,36.0,250.0,250.0,30.0,24.0,24.0,19.0,19.0,28.0,28.0,29.0,250.0,250.0,250.0,250.0,41.0,0.0,36.0,50.0,250.0,250.0,33.0,27.0,27.0,28.0,22.0,22.0,29.0,37.0,250.0,250.0,250.0,25.0,25.0,46.0,33.0,33.0,250.0,250.0,250.0,250.0,36.0,36.0,35.0,0.0,40.0,46.0,28.0,52.0,52.0,250.0,250.0,250.0,250.0,26.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,100.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0
7,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,24.0,24.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,24.0,24.0,0.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,250.0,26.0,26.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,250.0,250.0,28.0,28.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,21.0,21.0,21.0,0.0,250.0,29.0,29.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,250.0,250.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,24.0,24.0,24.0,250.0,250.0,16.0,25.0,25.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,250.0,250.0,16.0,25.0,25.0,25.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,17.0,33.0,33.0,35.0,37.0,37.0,29.0,34.0,34.0,0.0,0.0,0.0,250.0,40.0,35.0,35.0,44.0,46.0,46.0,29.0,29.0,29.0,250.0,250.0,250.0,44.0,41.0,37.0,37.0,37.0,29.0,250.0,250.0,250.0,250.0,250.0,41.0,41.0,36.0,36.0,250.0,250.0,250.0,45.0,51.0,39.0,39.0,250.0,250.0,250.0,250.0,51.0,44.0,250.0,250.0,42.0,42.0,250.0,250.0,44.0,250.0,42.0,42.0,250.0,51.0,61.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,23.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,19.0,0.0,0.0,29.0,0.0,0.0,0.0,17.0,18.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.0,19.0,0.0,31.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,25.0,34.0,29.0,34.0,30.0,35.0,35.0,28.0,0.0,0.0,19.0,0.0,0.0,0.0,27.0,0.0,26.0,25.0,37.0,16.0,0.0,0.0,36.0,36.0,35.0,35.0,19.0,19.0,0.0,0.0,0.0,35.0,34.0,26.0,0.0,0.0,0.0,34.0,24.0,36.0,35.0,45.0,36.0,36.0,19.0,20.0,20.0,34.0,0.0,0.0,0.0,31.0,47.0,45.0,68.0,100.0,47.0,45.0,28.0,16.0,24.0,47.0,61.0,39.0,40.0,48.0,45.0,30.0,25.0,59.0,24.0,100.0,50.0,41.0,38.0,36.0,16.0,59.0,65.0,74.0,61.0,54.0,49.0,36.0,43.0,65.0,52.0,64.0,63.0,49.0,53.0,65.0,71.0,81.0,86.0,63.0,100.0,53.0,46.0,86.0,64.0,46.0,74.0
9,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,26.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,21.0,21.0,41.0,21.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,22.0,19.0,19.0,19.0,21.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,19.0,18.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,23.0,23.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,23.0,23.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,21.0,21.0,21.0,250.0,0.0,0.0,17.0,17.0,26.0,35.0,17.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0,21.0,250.0,250.0,0.0,0.0,29.0,26.0,26.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,30.0,39.0,39.0,39.0,29.0,29.0,22.0,30.0,39.0,25.0,0.0,0.0,30.0,30.0,68.0,33.0,32.0,32.0,30.0,25.0,25.0,25.0,68.0,68.0,33.0,33.0,32.0,33.0,30.0,44.0,25.0,27.0,50.0,52.0,40.0,100.0,43.0,43.0,33.0,33.0,50.0,52.0,52.0,40.0,40.0,250.0,49.0,52.0,52.0,52.0,52.0,250.0,250.0,52.0,52.0,52.0,100.0,100.0,30.0,30.0,46.0,100.0,46.0,250.0,46.0,46.0
